ZipCode,CountyFIPS,CensusTract,CensusBlock
53217,55079,35200,1008
53066,55133,204100,1006
53156,55055,101600,4014
53189,55133,203804,5002
53146,55133,201600,4020
53132,55079,150100,1004
53132,55079,150100,1029
53150,,,
53219,55079,101800,1012
53185,55101,2001,1001
53132,55079,187300,1000
53211,55079,7300,1006
53066,55133,203702,1023
53227,55079,101000,3001
53186,55133,202800,1019
53029,55133,203601,2004
53188,,,
53130,55079,130100,3000
53018,55133,203703,2016
53132,55079,150304,1000
53154,,,
53221,55079,21400,2008
53220,55079,120400,4003
53227,55079,101000,3001
53045,55133,201201,2020
53129,55079,140202,4018
53132,55079,150100,1027
53185,55101,2001,1001
53092,55089,660303,1021
53209,55079,60200,5002
54904,55139,1801,3005
53092,55089,660303,3000
53217,55079,30100,3023
53215,55079,18900,1023
53066,55133,204200,4010
53018,55133,203703,2016
53172,55079,170300,3006
53092,55089,660303,1021
53092,55089,660301,3025
53089,55133,203406,5005
53151,55133,201506,2014
53129,55079,140100,1019
53186,55133,202800,2004
53208,55079,13600,1003
53132,55079,150100,1027
53066,55133,203702,1023
53202,55079,11300,2000
55347,27053,26016,1014
53178,55055,100800,3012
53186,55133,202800,3013
53511,55105,1900,2014
53221,55079,21500,2010
53189,55133,202001,1002
53172,55079,170500,2019
53036,55055,101702,2036
53146,55133,201600,2002
53129,55079,140201,1010
53094,55055,100100,2007
53154,55079,160202,4016
53051,55133,200201,2031
53172,55079,170700,1010
53406,55101,1705,2012
53118,55133,204004,3001
53185,55101,2001,1001
53151,55133,201403,3003
53204,55079,16900,2005
53066,55133,204302,1013
53221,55079,120502,3003
53227,55079,100900,3000
53220,55079,120203,3007
53066,55133,204100,4068
53072,55133,203303,3000
53185,55101,2001,1001
53150,55133,201800,1011
53066,55133,204200,5017
53172,55079,170700,2019
53045,55133,201201,2020
53059,55027,961600,1096
53149,55133,203802,2011
53215,55079,20400,2005
53189,55133,202102,2000
53149,55133,203901,2031
53066,55133,203702,1030
53705,55025,10100,1021
53172,55079,170100,1006
53221,55079,21300,1000
54902,55139,1000,2019
53151,55133,201403,2007
53511,55105,2000,2003
53029,55133,203601,1019
53545,55105,200,1006
53551,55055,100602,2016
53206,55079,4700,1008
53211,55079,7600,2004
53132,55079,150100,1007
53122,55133,201000,5017
53511,55105,2601,3025
53233,55079,186300,1019
53188,55133,203102,6025
53705,55025,10100,1021
53210,55079,5800,2006
53223,55079,101,3001
53210,55079,5000,2000
53202,55079,11300,2001
53233,55079,14600,2001
53209,55079,1000,1008
53211,55079,80400,3001
53222,55079,5700,1008
53218,55079,1800,1006
53226,55079,185300,1001
53210,55079,5000,2000
53208,55079,9000,3004
53211,55079,80400,1004
53224,55079,202,2017
53215,55079,17500,3007
53210,55079,5000,2000
53224,55079,102,2021
53204,55079,186500,1029
53209,55079,60101,1003
53207,55079,18300,1011
53216,55079,5100,2000
53212,55079,7100,2012
53215,55079,20500,3004
53207,55079,20800,4010
53216,55079,5100,2000
53215,55079,20500,3004
53209,55079,900,1019
53204,55079,16500,3018
53154,55079,160202,1005
53208,55079,9300,2004
53213,55079,12600,3016
53225,55079,1400,2003
53215,55079,16000,2001
53215,55079,17500,2004
53204,55079,16200,1003
53215,55079,20500,3004
53228,55079,120102,1004
53154,55079,160300,1009
53223,55079,700,1009
53215,55079,20300,1013
53225,55079,502,2001
53212,55079,10600,2004
53208,55079,9400,1007
53213,55079,91300,1016
53209,55079,2400,2005
53217,55079,60200,1031
53235,55079,185200,1002
53212,55079,8000,2004
53215,55079,17100,2010
53223,55079,600,2005
53202,55079,11100,1003
53213,55079,91000,2007
53222,55079,3400,1009
53204,55079,16200,1003
53218,55079,1400,1004
53217,55079,60200,2012
53207,55079,17900,2007
53218,55079,3100,1002
53110,55079,180300,1004
53224,55079,202,3028
53210,55079,9100,2000
53219,55079,101500,3007
53214,55079,100900,1003
53204,55079,15900,1002
53224,55079,202,1006
53190,55127,400,1005
54730,55033,970300,3063
53532,55025,13301,2033
53090,55131,400103,2011
53211,55079,7800,1006
53202,55079,14300,1003
53218,55079,1500,2010
53203,55079,186300,2049
53209,55079,4300,2019
53218,55079,1400,1004
53202,55079,14400,2004
53223,55079,600,4004
53224,55079,202,3028
53210,55079,4900,3012
53215,55079,18700,1005
53214,55079,100100,4002
53212,55079,7200,3001
53208,55079,12300,1015
53207,55079,18100,2002
53218,55079,3300,2004
53204,55079,16900,3005
53215,55079,18600,3003
53154,55079,160100,1011
53217,55079,30100,3007
53024,55089,640200,2017
53018,55133,203703,2016
53151,55133,201504,1007
53217,55079,70200,5003
53704,55025,2602,1014
53129,55079,140202,1002
53018,55133,203704,1028
53066,55133,204302,1019
53126,55101,1900,2007
53222,55079,3400,1014
53217,55079,60101,2001
53207,55079,20700,5001
53217,55079,35100,1004
53072,55133,203704,3003
53209,55079,60102,2018
53214,55079,100200,3003
53153,55133,203803,1016
53005,55133,201101,3057
53215,55079,20100,3011
53209,55079,60200,5002
53716,55025,2900,3000
53142,55059,2300,4002
54952,55139,2900,1006
54615,55053,960100,2056
54130,55087,12400,1024
53555,55021,970900,2039
54720,55035,400,1046
53095,55131,420300,1000
53091,55027,960100,3114
54914,55139,2400,2007
53205,55079,186100,2002
54911,55087,11400,1012
54914,55087,12506,1015
53913,55111,401,1082
53140,55059,300,1020
54911,55087,10300,2012
53143,55059,2100,3000
54914,55139,2400,2007
54165,55087,940000,3030
53034,55027,961600,2000
54669,55063,10102,2013
54914,55139,2400,2007
53219,55079,101800,3002
54913,55087,12505,1023
54165,55087,13100,2027
54914,55087,11101,3004
54669,55063,10102,2013
53913,55111,401,2033
54914,55139,2400,2007
54136,55087,11600,4047
53551,,,
53128,55127,1702,3047
54956,55139,2300,2026
53551,55055,100500,2038
54914,55139,2400,2007
53574,55045,960200,1020
53215,55079,20100,3011
53228,55079,19500,2013
53217,55079,70300,5000
53188,55133,203702,4009
53218,55079,3000,4012
53132,55079,150303,1001
53214,55079,100500,3005
53092,55089,660304,2009
53511,55105,2000,1011
53186,,,
53703,55025,1705,3000
53704,55025,2000,3040
53092,55089,660303,3023
53066,55133,204301,1050
53705,55025,10100,1021
53221,55079,21300,1000
53209,55079,900,1021
53204,55079,15800,1000
53207,55079,21100,1020
53094,,,
53548,55105,1202,3073
53151,55133,201506,2014
53223,55079,50102,5022
53110,55079,180100,1006
53066,55133,204502,5008
53066,55133,204502,5008
53132,55079,187300,3004
53704,55025,2602,1014
53132,55079,150100,3018
53209,55079,60102,2014
53129,55079,140202,2011
53151,55133,201503,5004
53221,55079,120501,3006
53217,55079,60101,2001
53132,55079,150301,2017
53151,55133,201402,2005
53018,55133,203703,2027
53132,55079,150100,1001
53189,55133,202101,2059
53005,55133,201102,3004
53189,55133,202102,2000
53221,55079,120501,3006
53228,55079,120101,2015
53704,55025,2602,1014
53212,55079,7200,2005
53029,55133,203405,2043
53150,55133,201703,3008
53066,55027,961500,3042
53129,55079,140201,1010
53029,55133,203602,3000
54904,55139,1801,3005
53005,55133,200902,4013
53103,55133,202002,1034
53051,55133,200102,4037
53227,55079,101500,1016
54923,55047,100200,3004
54902,55139,1000,1048
53066,55133,204100,4068
53178,55055,100800,3020
53219,55079,19300,4009
53217,55079,35100,1004
53215,55079,20100,2000
53213,55079,91200,1011
53223,,,
53218,55079,1300,2000
53216,55079,4900,1005
53215,55079,17600,2000
53207,55079,20700,3004
53218,55079,1300,2000
53212,55079,7200,3005
53215,55079,17100,2009
53224,55079,304,2017
53207,55079,20600,2006
53211,55079,80300,4007
54902,55139,1400,2014
53209,55079,900,1021
53029,55133,203601,1028
53214,55079,100700,4007
53222,55079,90200,2025
54904,55139,1803,2035
53217,55079,40100,1043
53188,55133,203702,4009
53216,55079,5000,1010
53154,55079,160100,2010
53072,55133,203305,3012
53211,55079,80300,4007
53151,55133,201404,3010
54902,55139,1300,3007
53092,55089,660304,1012
53534,55105,3002,3023
53718,55025,11402,1046
53216,55079,5000,1010
53132,55079,187200,2011
54904,55139,1803,3018
53714,55025,3002,1013
53132,55079,150100,3034
53033,55131,460102,1004
53217,55079,35200,2015
54956,55139,3702,3082
53711,55025,407,2008
54950,55115,100900,2058
53719,55025,10702,4002
53719,55025,10702,4002
53093,55117,11000,1069
54703,55035,600,2001
54501,55085,971500,3011
53555,55021,970800,2041
54913,55087,12505,1033
53555,55021,970900,3019
54956,55139,3600,3022
54944,55087,12700,3039
54301,55009,20800,2000
54165,55087,13100,3026
54301,55009,1300,4020
53555,55021,970800,1017
54738,55035,1600,3040
53562,55025,11101,2003
53095,55131,420103,3006
54669,55063,10401,3005
53562,55025,11101,2003
53562,55025,11101,2003
54913,55087,12503,1008
54915,55015,20304,3007
54913,55087,12503,1008
54701,55035,803,2025
53562,55025,11101,2003
53562,55025,11101,2003
53027,55131,440104,3007
53090,55131,420104,2003
54956,55139,2300,2005
53555,55021,970800,2000
54487,55069,960200,1042
53533,55049,950300,3014
54409,55067,960600,4041
53002,55131,430100,2013
53039,55027,961100,2007
53555,55021,970900,3011
53549,55055,100900,2021
53555,55021,970900,3019
53010,55039,42200,3044
54730,55033,970300,3027
53218,55079,3200,3007
53215,55079,16100,1000
53209,55079,900,1028
53202,55079,11000,2001
53215,55079,17100,1007
53204,55079,16800,2001
53214,55079,12900,1007
53218,55079,1300,3001
53221,55079,21500,3000
53222,55079,5500,1006
53217,55079,4400,1005
53202,55079,186900,1002
53202,55079,10800,1011
53203,55079,186300,2018
53204,55079,17000,1006
53204,55079,16300,1008
53218,55079,1900,3005
53215,55079,17100,1007
53215,55079,18600,1003
53215,55079,18700,3000
53218,55079,1200,3001
53225,55079,301,1015
53204,55079,186500,1041
53235,55079,185200,1012
53215,55079,16100,3014
53220,55079,120202,3009
53209,55079,50102,2000
53215,55079,18800,1002
53226,55079,185300,1001
53207,55079,186600,2008
53211,55079,7300,1004
53207,55079,20800,4007
53005,55133,200700,1018
53208,55079,9000,3002
53126,55101,1601,4000
53204,55079,186500,1041
53216,55079,4800,1017
53214,55079,100100,2002
53219,55079,100200,4008
53203,55079,186300,2018
53225,55079,501,2000
53204,55079,16700,1001
53207,55079,18100,1007
53216,55079,4900,2001
53235,55079,185200,1012
53211,55079,70300,2006
53130,55079,130200,1008
53222,55079,5300,2005
53126,55101,1601,4000
53212,55079,10600,1005
53218,55079,3100,3009
53204,55079,16300,4007
53211,55079,7400,1000
53225,55079,1400,2006
53130,55079,130200,1008
53210,55079,6100,2004
53209,55079,2400,3002
53204,55079,16900,1003
53209,55079,2300,2011
53206,55079,6500,2001
53211,55079,70300,2006
53220,55079,19900,4010
53215,55079,16000,1002
53215,55079,16200,2008
53208,55079,9500,3005
53209,55079,2300,4000
53206,55079,4700,4017
53072,55133,203303,2011
53149,55133,203802,1008
53066,55133,204100,1053
53066,55133,204100,1053
53149,55133,202001,2022
53150,55133,201900,3013
53218,55079,1600,1006
53089,55133,203403,1009
53150,55133,201701,2010
53188,55133,203103,5007
53132,55079,150303,2002
53132,55079,150303,2002
53207,55079,21700,5000
53186,55133,202500,1009
53220,55079,120501,1003
53186,55133,202500,1009
53151,55133,201403,3015
53168,55059,2906,2014
53188,55133,202202,5000
53153,55133,203803,1070
53119,55133,204002,3024
53146,55133,201600,1007
53150,55133,201900,1014
53221,55079,21500,2003
53214,55079,100900,1003
53110,55079,180300,1000
53223,55079,50101,2005
53132,55079,150100,4003
53132,55079,150100,4003
53150,55133,201704,3004
53227,55079,101100,1014
53132,55079,150100,4003
53215,55079,17000,4000
53218,55079,1600,1006
53215,55079,17000,4000
53154,55079,160202,4013
35806,1089,10622,2065
53208,55079,13600,1003
53045,55133,201202,1002
53150,55133,201900,1016
53092,,,
53092,55089,660202,3009
53151,55133,201506,1007
53209,55079,60102,2012
53151,55133,201404,1015
53189,55133,202101,2064
53045,55133,200804,1006
53149,55133,202001,3020
53045,55133,200804,1006
53132,55079,150100,4003
53204,55079,16800,1012
53204,55079,16800,1012
53151,55133,201506,2007
53168,55059,2906,2014
53151,55133,201404,2035
53045,55133,200804,1006
53132,55079,150100,4003
53018,55133,203703,2010
53183,55133,203804,2016
53214,55079,100500,4007
53036,55055,101702,1034
53151,55133,201504,1003
53110,55079,180400,3001
53094,55055,100200,4009
53110,55079,180400,3000
53005,55133,201000,5005
53210,55079,5800,2006
53151,55133,201404,1004
53029,55133,203406,2020
53110,55079,180300,2003
53150,55133,201701,2016
53029,55133,203406,2020
53202,55079,14300,1004
53005,55133,200902,4013
53189,55133,202001,1041
53132,55079,150303,2000
53189,55133,202001,1041
53072,55133,203304,1048
53132,55079,150304,1022
53151,55133,201506,1001
53149,55133,203802,1026
53089,55133,203403,3034
53132,55079,150100,1004
53129,55079,140202,2006
53213,55079,91200,4018
53151,55133,201506,1001
53219,55079,120300,1019
53213,55079,91200,4018
53228,55079,120101,2003
53228,55079,120101,2014
53022,,,
53151,55133,201505,2030
53186,55133,202400,3013
53058,55133,204502,1021
53058,55133,204502,1021
53058,55133,204502,1021
53058,55133,204502,1021
53151,55133,201403,3007
53132,55079,187200,1036
53220,55079,19900,1004
53218,55079,1300,4004
53218,55079,1300,4004
53154,55079,160203,2008
53150,55133,201900,2003
53151,55133,201403,1014
53130,55079,130100,1019
53233,55079,186300,1019
53150,,,
53072,55133,203306,1012
53188,55133,203101,1010
53186,55133,202800,3009
53220,55079,19700,2007
53189,55133,202302,5011
53188,55133,203102,6025
53186,55133,201300,4003
53103,55133,202002,4004
53183,55133,204004,2013
53416,,,
53132,55079,150304,3001
53215,55079,17400,2002
53215,55079,17400,2002
53022,55131,470204,1056
53066,55133,204501,2016
53189,55133,202302,7009
53188,55133,202700,1002
53188,55133,203102,5014
53189,55133,202302,7009
53223,55079,102,1000
53218,55079,1900,1010
53189,55133,202102,3005
53066,55133,204400,2023
53217,55079,35200,1002
53227,55079,101100,2011
53214,55079,100100,4001
53183,55133,203804,2023
53149,55133,203802,4002
53018,55133,203703,2010
53221,55079,21400,2008
53038,55055,100700,2028
53225,55079,501,2021
53223,55079,800,1006
53215,55079,17400,2002
53223,55079,800,1006
53051,55133,200400,2003
53233,55079,186300,1019
53172,55079,170400,1005
53219,55079,19800,5014
53186,55133,202800,1013
53072,55133,203306,1013
53220,55079,19700,4015
53215,55079,17300,1003
53066,55133,204301,4018
53156,55055,101600,4046
53220,55079,19700,4015
53219,55079,19200,3000
53189,55133,202102,3005
53146,55133,201600,2004
53188,55133,203102,3001
53204,55079,15900,1002
53210,55079,5800,2014
53129,55079,140100,1013
53150,55133,201704,3007
53207,55079,17900,4000
53132,55079,150304,3000
53226,55079,90300,2025
53212,55079,6700,1005
53216,55079,5100,2000
53216,55079,5100,2000
53216,55079,5100,2000
53223,55079,50101,2005
53092,55089,660303,4034
53097,55089,660202,2014
53218,55079,3300,1004
53072,55133,203200,3033
53188,55133,203702,4009
53224,55079,304,1004
53018,55133,203702,1008
53188,55133,203102,1011
53150,55133,201701,3030
53216,55079,4800,1011
53185,55101,2002,3012
53216,55079,4800,1011
53216,55079,4800,1011
53218,55079,3100,2011
53189,55133,202001,1043
53149,55133,202001,3020
53150,55133,201704,3007
53546,55105,1304,1011
53132,55079,150301,2004
53221,55079,21800,1006
53221,55079,21800,1006
53072,55133,203306,2005
53072,55133,203306,2005
53405,55101,1100,4009
53151,55133,201503,4011
53218,55079,1900,2002
53216,55079,3700,2003
53110,55079,180300,2003
53217,55079,35200,3004
53217,55079,35200,1008
53092,55089,660202,2001
53223,55079,50102,4011
53223,55079,102,1000
53132,55079,150100,1030
53209,55079,60101,1003
53209,55079,60101,1003
53204,55079,16600,1007
53209,55079,4200,3002
53204,55079,16600,1007
53219,55079,100200,4002
53204,55079,16600,1007
53092,55089,660100,1000
53216,55079,3700,2003
53188,,,
53217,55079,35200,1008
53150,55133,201900,2010
53206,55079,8600,2003
53224,55079,201,2013
53217,55079,60101,2026
53220,55079,120400,3014
53220,55079,120400,3014
53094,55055,100100,4005
53130,,,
53215,55079,18800,2004
53209,55079,4200,3002
53149,55133,203902,4028
53204,55079,15900,1003
53149,55133,203902,1013
53018,55133,203704,1021
53151,55133,201503,4011
53151,55133,201503,3011
53204,55079,16600,1007
53220,55079,19800,4005
53221,55079,120501,3015
53221,55079,21500,3010
53186,55133,200801,4020
53209,55079,60102,2018
53216,55079,3900,1005
53217,55079,35200,3004
53119,55133,204002,3015
53149,55133,203802,1017
53188,55133,203702,4009
53188,55133,203000,2019
53188,55133,203702,4016
53132,55079,150301,2004
53216,55079,4100,1016
53051,55133,200400,2003
53223,55079,102,1000
53212,55079,185700,1013
53017,55131,460102,4015
53223,55079,800,2009
53151,55133,201402,2009
53120,55127,200,2026
